,Country,Description,Name,Points,Price,Province,Variety,Winery,Region,PersonalRating,Comment,Favorite
6765,France,"Fresh And Lightly Fruity, This Is A Crisp And Fragrant Wine. With Great Acidity And A Touch Of Herbaceousness, It's Ready To Drink.",L'instant Bordeaux,84,15.0,Bordeaux,Bordeaux-style White Blend,Maison Malet Roquefort,"['Bordeaux Blanc', 'Unfilled']",-1,Unfilled,False
6766,Argentina,"Herbal, Stalky Aromas Surround Scents Of Asphalt And Animal Hide As Well As Generic Berry Notes. A Lively Palate Holds Flavors Of Herbal, Leafy Plum, Raw Wood And Funk, While The Finish Is Tangy In Feel, With Flavors Of Dry Oak And Hints Of Green.",Reserve,84,17.0,Mendoza Province,Malbec,Cruz Alta,"['Mendoza', 'Unfilled']",-1,Unfilled,False
6767,France,"This Offers Black Currant Flavors And Firm, Stalky Tannins. It Has Acidity, A Good Juicy Character And A Dry Aftertaste. Drink From 2015.",Unfilled,84,14.0,Bordeaux,Bordeaux-style Red Blend,Château Cagnas,"['Bordeaux', 'Unfilled']",-1,Unfilled,False
6768,France,"This Is A Wine That's On The Lean Side. That Gives It Structure Without Enough Fruit To Balance. It Is Dry, Tight And Shows Black Currant Acidity At The End.",Unfilled,84,17.0,Bordeaux,Bordeaux-style Red Blend,Château La Fleur Beaumont,"['Bordeaux Supérieur', 'Unfilled']",-1,Unfilled,False
6769,France,"Fruity And Fresh, It's Full Of Grapefruit, Lime And Green Apple Flavors. It Is Crisp And Ready To Drink.",Unfilled,84,16.0,Bordeaux,Bordeaux-style White Blend,Château Lamothe De Haux,"['Bordeaux Blanc', 'Unfilled']",-1,Unfilled,False
6770,France,"A Wine That Is Bright, Fruity And Light In Character. The Crisp Apples And Juicy Lemon Flavors Are Brightly Lit By Acidity And A Hint Of A More Steely Texture. Drink Now.",Unfilled,84,13.0,Bordeaux,Bordeaux-style White Blend,Château Lauduc,"['Bordeaux Blanc', 'Unfilled']",-1,Unfilled,False
6771,France,"This Dry Wine Is Strongly Dominated By Tannins. It Is Structured, Firm And Hard-edged. Without The Fresh Acidity At The End, It Would Be A Tough Proposition.",Unfilled,84,15.0,Bordeaux,Bordeaux-style Red Blend,Château Saint-urbain,"['Blaye Côtes De Bordeaux', 'Unfilled']",-1,Unfilled,False
6772,Us,"A Note Of Strawberry Shortcake Hits The Nose First, Shadowed By A Touch Of Ripe Red Plum. This Is A Succulent Wine, With Mild Flavors And Wispy, Chalky Tannins.",Meritage,84,27.0,Virginia,Red Blend,868 Estate,"['Virginia', 'Unfilled']",-1,Unfilled,False
6773,France,"The Wine Is Fruity, Crisp And Herbaceous. Everything Is In Place For An Attractive, Ready-to-drink Wine, All Fruit And With Only A Light Texture.",La Croix Barton,84,13.0,Bordeaux,Bordeaux-style White Blend,Schröder & Schÿler,"['Bordeaux Blanc', 'Unfilled']",-1,Unfilled,False
6774,Us,"Rustic, Hearty Aromas Of Tar, Cola, Herbs And Burnt Rhubarb Make For An Intriguing Nose On This Entry-level Bottling From Testarossa. The Sips Feature Cola And Cherry Flavors, With A Very Quick Finish.",Cuvee Los Gatos,84,27.0,California,Pinot Noir,Testarossa,"['Monterey County', 'Central Coast']",-1,Unfilled,False
6775,Spain,"The Nose On This Navarran Rosado Is Briny And Strained. The Palate Is On The Heavy Side, While Flavors Of Peach Pit And Citrus Peel Finish Pithy And Mildly Bitter. This Will Not Age Well.",Estate Bottled Rosado,84,15.0,Northern Spain,Garnacha,Ochoa,"['Navarra', 'Unfilled']",-1,Unfilled,False
6776,Spain,"This Funky Rosé Is Made From Cabernet Sauvignon, Merlot And Syrah, And There's Color, Spice Aromas And Weight Dictated By That Grape Mix. Heavy Plum And Cherry Flavors Are Fruity But Flat In Feel, With No Cut To The Finish. This Is Interesting But Not Refreshing.",Ros De Pacs Organic Farming Cabernet-merlot-syrah,84,15.0,Catalonia,Rosé,Parés Baltà,"['Penedès', 'Unfilled']",-1,Unfilled,False
6777,Argentina,"Lychee And Tropical Fruit Aromas Are Heavy And Rubbery. Ditto The Palate, Which Weighs In Soft. Generic Tropical Flavors Of Lychee And Papaya Are Mellow At Best And Finish With Bitterness.",Terroir,84,13.0,Other,Torrontés,Raffy,"['Salta', 'Unfilled']",-1,Unfilled,False
6778,Spain,"Jammy Aromas Of Raisin And Cassis Include A Green Whiff And Volatility. Flavors Of Plum And Berry Are Herbal, Then Overripeness Comes Back Into Play. Given The Region's High Standards, This Is Just O.k.",Señorio De Convey,84,17.0,Catalonia,Grenache-carignan,Cellers Unió,"['Priorat', 'Unfilled']",-1,Unfilled,False
6779,Spain,"Gritty, Earthy Aromas Suggest Compost And Underripeness. This Is Grabby And Rough On The Palate, With Muddled, Leafy Flavors Of Herbal Plum And Raspberry. A Grating, Peppery Finish Is Low On Fruit And Hard In Feel.",Selección Especial Finca De Villatuerta,84,-1.0,Northern Spain,Tempranillo,Bodegas Julián Chivite,"['Navarra', 'Unfilled']",-1,Unfilled,False
6780,Us,"Reserved In Aromas At First, This Shows Charred Wood, Red Cherries, Pomegranate And Graphite On The Nose. Quite Intriguing Texturally, The Palate Is Sticky With Tannins But Light In Body, Offering Flavors Of Cola And Tart Cranberry.",Rancho Santa Rosa,87,40.0,California,Pinot Noir,Foley,"['Sta. Rita Hills', 'Central Coast']",-1,Unfilled,False
6781,Us,Aromas Of Bright Pink Roses And Soft Cherry Fruit Are A Bit Shy On The Nose But Pretty When They Do Arise. The Palate Of This 85% Syrah And 15% Viognier Blend Shows Raspberry Fruit And Lime-rind Tartness.,Sunset,87,28.0,California,Rosé,Four Lanterns,"['Paso Robles', 'Central Coast']",-1,Unfilled,False
6782,Us,"Orange Peel, Dill, Herb And Red-fruit Aromas Lead To Elegant, Soft, Sultry Feeling Fruit And Barrel Flavors With A Smoky Finish. The Oak Gets A Bit In Front Of The Fruit But It Still Brings Plenty Of Interest.",Estate Grown,87,30.0,Washington,Tempranillo,Gordon Estate,"['Columbia Valley (wa)', 'Columbia Valley']",-1,Unfilled,False
6783,Italy,"Leafy Underbrush, Espresso, Baked Plum, Menthol And Toast Aromas Slowly Emerge. The Straightforward Palate Offers Ripe Morello Cherry, Star Anise And Chopped Herb While Assertive Tannins Clench The Abrupt Finish. Give The Tannins Some Time To Unfurl Then Drink Up.",Sassocheto,87,58.0,Tuscany,Sangiovese,Il Grappolo,"['Brunello Di Montalcino', 'Unfilled']",-1,Unfilled,False
6784,Us,"Coming In A Bottle Adorned With An Informational Treasure Map Of The Region, This Wine Conveys Bubble Gum, Honeysuckle And Pink Lady Apples On The Nose. A Similar Apple Character Shows On The Palate, Along With Riper Grapefruit Notes, Anjou Pear Slices And Graphite. The Apples Get More Sour As The Sip Lingers.",Queen Of Tides,87,25.0,California,Chardonnay,Inconceivable,"['Santa Barbara County', 'Central Coast']",-1,Unfilled,False
6785,France,"From Pinot Noir Grown On Clay And Limestone Soils, This Aromatic, Fresh Wine Offers A Delicious Balance Between The Red Fruits And Acidity. A Ripe Wine, It Shows A Distinctly Fruity Character, And Is Ready To Drink Now.",Châtenoy,87,22.0,Loire Valley,Rosé,Isabelle Et Pierre Clément,"['Menetou-salon', 'Unfilled']",-1,Unfilled,False
6786,Us,"Honeyed Layers Of Yellow Peach And Tangerine Seem To Be Dusted By Bramble And Mineral Tones In This Semisweet Riesling. It's A Spry, Zesty Wine With A Lip-smacking, Juicy Finish. Drink Now Through 2019.",Full Monty,87,15.0,New York,Riesling,Lakewood,"['Finger Lakes', 'Finger Lakes']",-1,Unfilled,False
6787,France,"Attractive And Fruity, This Warm Wine Is Crisp And Fresh At The Same Time. Yellow Fruits And Tangy Orange Zest Are Complemented By Minerality And A Refreshing Aftertaste. It Is Ready To Drink.",Unfilled,87,16.0,Burgundy,Chardonnay,Louis Chevallier,"['Saint-véran', 'Unfilled']",-1,Unfilled,False
6788,Italy,"Roasted Coffee Bean, Baked Plum, Charred Earth, Toast, Vanilla And Menthol Aromas Come Together On This. The Palate Is Firm But Rather Evolved, Offering Dried, Dark-skinned Berry, Mocha, Anise And A Confectionary Note Wrapped In Assertive Close-grained Tannins That Dry Out The Finish.",Unfilled,87,50.0,Tuscany,Sangiovese,Madonna Nera,"['Brunello Di Montalcino', 'Unfilled']",-1,Unfilled,False
6789,France,"This Wine Is All Fruit, With Bright Acidity And Refreshing Apple And Rocha Pear Flavors. It Is Juicy, Light And Crisp, A Fine Apéritif Style With Its Perfumed Final Acidity. Drink Now.",Tradition,87,22.0,Loire Valley,Sauvignon Blanc,Michel Vattan,"['Sancerre', 'Unfilled']",-1,Unfilled,False
6790,Us,"Carignane And Petite Sirah Join The Party In This Stewy, Big And Juicy Wine, From Head-trained Vines Averaging 45 Years Old. Briary Blackberry Mixes Leather And Fig Compote With A Strong Seasoning Of Black Pepper. There's No Shortage Of Heat On The Finish.",Estate Grown Old Vine,87,34.0,California,Zinfandel,Mounts,"['Dry Creek Valley', 'Sonoma']",-1,Unfilled,False
6791,Italy,"Made With 85% Cabernet Sauvignon And 15% Petit Verdot, This Shows Subtle Aromas Of Blackcurrant, Bell Pepper And A Whiff Of Black Olive. The Round, Straightforward Palate Shows Black Cherry, Toast And A Hint Of Vanilla. Drink Through 2018.",Il Cucchetto,87,30.0,Tuscany,Red Blend,Pepi Lignana,"['Maremma Toscana', 'Unfilled']",-1,Unfilled,False
6792,France,"A Tangy, Zesty Wine With A Strongly Mineral Texture, This Is Fruity And Fresh. It's Full Of Green Plum, Herbal And Gooseberry Flavors. With Its Texture And Structure, It Needs To Age, So Drink From 2017.",Unfilled,87,26.0,Loire Valley,Sauvignon Blanc,Philippe Girard,"['Sancerre', 'Unfilled']",-1,Unfilled,False
6793,France,"In This Wine, Herbal, Green Flavors Bring Out A Bright, Fruity Character. It's Fresh And Crisp, While Also Having Ripe Green Fruits And A Light Touch Of Spice. Drink Now.",Tradition,87,25.0,Loire Valley,Sauvignon Blanc,Roland Tissier Et Fils,"['Sancerre', 'Unfilled']",-1,Unfilled,False
6794,Italy,"Toast, Oak, Roasted Coffee Bean, Mature Plum And Underbrush Aromas Lift Out Of The Glass. The Taut Palate Is Loaded With Oak-driven Spice, Espresso, A Green Note Of Bitter Sage And Dried Berry But It Lacks Fruit Richness. Astringent Tannins Clench The Finish.",Riserva,87,-1.0,Tuscany,Sangiovese,Solaria,"['Brunello Di Montalcino', 'Unfilled']",-1,Unfilled,False
6795,Canada,"Young And Sharp-toned, This Shows A Strong Streak Of Oak With A Bitter Edge To It. More Bottle Age May Help To Soften It Up A Bit, But For Now It's All About Oak And Apple Without Much Else. Cellar It Awhile Or Give It Extra Aeration.",Unfilled,87,21.0,British Columbia,Chardonnay,Tinhorn Creek,"['Okanagan Valley', 'Unfilled']",-1,Unfilled,False
6796,Italy,"Aromas Of Pine Forest, Wild Berry, Chopped Herb, Brown Spice And A Toasted Note Lead The Nose. The Ripe Palate Shows Dried Cherry, Sage, Anise And Coffee Bean Alongside A Backbone Of Assertive Tannins That Grip The Somewhat Abrupt Finish.",Unfilled,87,48.0,Tuscany,Sangiovese,Tornesi,"['Brunello Di Montalcino', 'Unfilled']",-1,Unfilled,False
6797,Turkey,"A Bouquet Of Peach, Melon And Freesia Sets The Scene For Flavors Of White Peach, Apricot, Watermelon And Rose Petal With A Touch Of Spearmint. It Is Bright On Entry And Soft In The Mouth, And The Spearmint Note Holds Strong Into The Bright Finish.",Unfilled,87,15.0,Turkey,Emir,Turasan,"['Unfilled', 'Unfilled']",-1,Unfilled,False
6798,Us,"Light Mineral And Lemon-rind Aromas Are Followed By Dry, Tart Flavors. It Should Shine On The Dinner Table.",Unfilled,87,12.0,Washington,Pinot Grigio,Vino,"['Ancient Lakes', 'Columbia Valley']",-1,Unfilled,False
6799,Us,"Friendly And Flavorful, This Offers Bright Butter And Fruit Aromas, Opulent Pear And Baking Spice Flavors And A Lingering, Vanilla-like Finish. The Texture Is Plush And The Balance Leans Toward Ripe And Rich.",Unfilled,87,14.0,California,Chardonnay,Dachshund,"['California', 'California Other']",-1,Unfilled,False
6800,Us,"Fresh Apple, Pear And Tangerine Flavors Revitalize The Palate In This Crisp, Approachable Sauvignon Blanc. It's Uncomplicated Yet Elegant, Finishing On A Penetrating Streak Of Lemon-lime Acidity.",Unfilled,87,16.0,New York,Sauvignon Blanc,Hosmer,"['Cayuga Lake', 'Finger Lakes']",-1,Unfilled,False
6801,Us,"A Blend Of Fruit From Williamson, Bitner And Hells Canyon Vineyards, This Wine Offers Aromas Of Woodspice, Mulberry, Vanilla And Mesquite. There's Texture To The Flavors Along With Some Astringency To The Tannins.",Three Vineyard Cuvée,87,20.0,Idaho,Syrah,Koenig Vineyards,"['Unfilled', 'Unfilled']",-1,Unfilled,False
6802,Spain,"Plum And Currant Aromas Are Gaseous At First, Then Minerally. This Is Tight, High In Acidity And Tannic. Rubbery, Lightly Briny Cherry And Plum Flavors Are Held Together By Firm Acidity, While This Feels Tight And Wiry Late, With Herbal Notes And Tannic Grab.",Unfilled,87,20.0,Catalonia,Red Blend,Les Mines,"['Priorat', 'Unfilled']",-1,Unfilled,False
6803,Italy,"Aromas Of Toast, Cedar And Black Currant Jam Lead The Nose. The Rather Lean Palate Offers Tart Red Currant, Ground Pepper And Oak-driven Spice But Not A Lot Of Fruit Richness. Assertive, Astringent Tannins Leave A Mouth-puckering Finish.",Unfilled,87,62.0,Tuscany,Cabernet Sauvignon,Poggio Al Lupo,"['Toscana', 'Unfilled']",-1,Unfilled,False
6804,Us,"An Extremely Pungent Florality Hits The Nose On This Sweeter Bottling, With Orange Blossoms, Strong White Flowers And A Quinine Character. The Palate Is Brightly Sweet But Far From Overly Done, With Perfumed Night Jasmine Mixing Into More Orange-blossom Elements. Perhaps This Wine Is An Acquired Taste, But It's Clean And Crisp.",Margaret's Vineyard,87,16.0,California,Orange Muscat,Robert Hall,"['Paso Robles', 'Central Coast']",-1,Unfilled,False
6805,Italy,"Blue-flower And Red-berry Aromas Lead The Way Along With A Whiff Of Eucalyptus. The Firm Palate Offers Hints Of Star Anise, Espresso And A Green Note Of Powdered Sage That Back Up Unripe Red Cherry. It Closes On A Coffee Note.",Riserva,87,29.0,Tuscany,Red Blend,Casa Sola,"['Chianti Classico', 'Unfilled']",-1,Unfilled,False
6806,Us,"There's A High-tone Brightness Of Cassis And Plum In This Juicy, Estate Wine. A Fruity Character Balances Well Against Savory Leather And Black Pepper That Ride A Thick Wave Of Tannin.",Block 35a Estate Grown,87,33.0,California,Cabernet Sauvignon,Balverne,"['Chalk Hill', 'Sonoma']",-1,Unfilled,False
6807,Turkey,"Light Cherry Red To The Eye, This Wine Made Of 100% Karalahna Yields Little On The Nose, Offering A Soft Aroma Of Cranberry. Flavors Of Cherry Confiture, Black Currant, Cranberry, Spearmint And Black Pepper Are Set Amidst Ever-present Tannins That Linger On The Front Of The Tongue.",Unfilled,87,15.0,Turkey,Karalahna,Çamlibağ,"['Unfilled', 'Unfilled']",-1,Unfilled,False
6808,Italy,"Scorched Soil, Black-skinned Berry, Worn Leather And Dried Herb Aromas Come Together Here. The Jammy Palate Is Already Rather Evolved, Offering Dried Black Cherry, Clove And Star Anise Alongside Bracing Tannins. Give The Tannins A Few More Years To Unclench Then Drink Up To Catch The Remaining Fruit.",Le Bruciate,87,30.0,Tuscany,Sangiovese,Canneta,"['Brunello Di Montalcino', 'Unfilled']",-1,Unfilled,False
6809,Us,"Very Deep Color, Potent Aromas And A Dense, But Velvety Texture Paint A Bold Picture For This Full-bodied Wine. It Has The Drama And Flavor Recalling An Expensive Red, Without Overpowering Tannins Or A High Price.",Nighthawk Black,87,23.0,California,Red Blend,Bota Box,"['California', 'California Other']",-1,Unfilled,False
6810,Us,"This Pinot Does Not Shy Away From Some Sharp, Slightly Bitter Herbal Flavors, But Keeps Them In Balance Against A Core Of Tart Cranberry Fruit. It's Well Made And Solid, With Medium-long Persistence.",Five Blocks Wren And Temperance Hill,88,25.0,Oregon,Pinot Noir,Lumos,"['Willamette Valley', 'Willamette Valley']",-1,Unfilled,False
6811,Italy,"Straightforward And Savory, This Easygoing Red Offers Aromas Of Wild Berry, Violet And A Whiff Of Dark Kitchen Spice. The Vibrant Palate Offers Juicy Black Cherry, Licorice And Ground Pepper Set In A Frame Of Racy Acidity.",Unfilled,88,22.0,Piedmont,Barbera,Manzone,"[""Barbera D'alba"", 'Unfilled']",-1,Unfilled,False
6812,Us,"Well Integrated In Terms Of Barrel Use (listed As 60% Used French Oak And 40% New), This Features A Robust Exuberance Of Fruit, From Asian Pear To Meyer Lemon. Spicy With A Touch Of Nutmeg And Ginger, It Hones A Fine Line Of Minerality Throughout.",Unfilled,88,25.0,California,Chardonnay,Materra Cunat Family Vineyards,"['Oak Knoll District', 'Napa']",-1,Unfilled,False
6813,Germany,"This Honeyed Spicy Spätlese Seems Straightforward In Fruit, But Its Racy, Nerve-tingling Energy Is Electrifying. Fresh Apple And Pears Are Revitalized By Streaks Of Lemon, Lime And Grapefruit That Linger Through A Moderately Long Finish.",Erdener Treppchen Spätlese,88,19.0,Mosel,Riesling,Max Ferd. Richter,"['Unfilled', 'Unfilled']",-1,Unfilled,False
6814,Us,"Sourced From Old-vine Wädenswil Clones, This Effort Carries The New Elkton Ava Designation. Pretty Raspberry And Strawberry Fruit Is Set In Lightly Toasty Tannins. This Is A Lovely Everyday Pinot Noir With Some Density.",Bradley Vineyard,88,23.0,Oregon,Pinot Noir,Monte Ferro,"['Elkton Oregon', 'Southern Oregon']",-1,Unfilled,False
6815,Us,"Cherry-vanilla Surrounds A Flank Of Big Oak, While Classic Notes Of Baked Strawberry Also Come Into Play. A Brawny, Full-bodied Expression Of The Variety, Given 6% Mourvèdre And 6% Syrah, It Has Good Bones And Acidity Lurking Beneath The Power.",Estate Grown,88,34.0,California,Grenache,Mounts,"['Dry Creek Valley', 'Sonoma']",-1,Unfilled,False
